Channel:	8	SampleRate:	1000	Resolution:	24	Notch:	60Hz			
Time	Ch1	Ch2	Ch3	Ch4	Ch5	Ch6	Ch7	Ch8	Event	
18:23:11.3558	   246.91	  1140.40	   191.97	  1373.58	  -892.64	   521.85	  -114.73	 -1161.29	  0
18:23:11.3568	  1661.97	  1442.53	  1593.30	  1236.25	   535.58	   714.11	  -100.99	 -1126.96	  0
18:23:11.3568	 -1469.42	  1084.90	  -439.45	  -810.24	  -755.31	   -87.26	 -1100.35	   -34.33	  0
18:23:11.3568	  -315.57	   920.11	 -1442.24	 -1140.12	   617.98	   -73.53	  -952.43	   275.80	  0
18:23:11.3649	 -1483.16	  -480.65	  -617.98	   769.04	 -1401.04	   -59.80	  -148.49	  1248.55	  0
18:23:11.3649	   906.66	  1167.30	  -343.32	   384.52	  1139.83	   -46.06	   142.48	 -1689.72	  0
18:23:11.3659	 -1043.70	   246.91	  1208.50	 -1593.30	 -1675.70	   -32.33	  -821.97	  1189.04	  0
18:23:11.3659	 -1345.83	  -961.59	  1112.37	  1181.03	   727.84	   -18.60	  1045.99	  -214.86	  0
18:23:11.3713	 -1414.49	  -521.85	  -672.91	   700.38	   -68.66	    -4.86	  -545.60	 -1751.23	  0
18:23:11.3713	  -439.17	  -302.12	   769.04	  -302.12	  -769.04	  -210.86	 -1394.18	   862.31	  0
18:23:11.3713	   137.62	    54.65	   -82.40	   398.25	   302.12	  -197.12	 -1151.28	   989.06	  0
18:23:11.3724	   797.08	   425.43	 -1291.18	   -13.73	   782.78	  -183.39	  -429.73	  1359.84	  0
18:23:11.3777	 -1661.40	 -1167.58	 -1455.98	   178.53	  1593.30	  -169.66	  -172.52	  1161.29	  0
18:23:11.3777	  -892.07	  1565.55	  -453.19	  -823.97	  1538.37	  -155.93	  -583.65	   452.04	  0
18:23:11.3777	  1044.56	  -398.25	   508.12	  -549.32	  1318.65	  -142.19	 -1163.01	  -212.86	  0
18:23:11.3777	 -1400.19	   137.04	 -1071.45	  1098.63	  1689.43	  -128.46	  1619.34	  -751.59	  0
18:23:11.3974	  1703.74	    40.91	  1552.11	 -1565.84	 -1043.70	  -114.73	   754.74	 -1363.28	  0
18:23:11.3974	   893.50	   480.37	   178.24	  -343.32	 -1153.57	  -100.99	   532.72	 -1437.38	  0
18:23:11.3974	  -342.46	   837.71	  1400.76	 -1689.43	  -178.53	   -87.26	    62.66	  1714.33	  0
18:23:11.3974	  1236.82	   -96.13	 -1030.26	  -920.39	 -1689.43	   -73.53	    32.62	  1685.43	  0
18:23:11.4024	  1401.90	  1373.29	  1345.83	   494.38	   219.73	   -59.80	    54.65	  1748.94	  0
18:23:11.4024	  1209.64	  -728.13	  -810.53	  1277.16	   425.72	   -46.06	  -776.20	   953.29	  0
18:23:11.4024	  1566.70	   796.51	 -1002.79	  -453.19	 -1016.24	   -32.33	 -1328.66	   384.81	  0
18:23:11.4024	  -300.98	   -13.73	 -1401.04	 -1332.38	 -1469.71	   -18.60	 -1618.77	    95.56	  0
18:23:11.4086	  -548.46	  -934.12	  1689.15	    82.11	  -480.65	    -4.86	 -1575.85	   257.78	  0
18:23:11.4086	   591.37	 -1538.37	  -494.38	  1098.63	  1304.91	  -210.86	 -1463.13	   482.65	  0
18:23:11.4086	  1319.50	 -1277.45	  1332.09	 -1565.84	  -384.52	  -197.12	  1676.27	   130.75	  0
18:23:11.4086	   343.90	  1359.56	 -1222.52	   796.51	  -755.31	  -183.39	   367.07	 -1115.51	  0
18:23:11.4136	  1044.27	  -645.73	  -549.60	  -370.79	  1346.11	  -169.66	 -1643.66	   604.53	  0
18:23:11.4136	   -81.83	  1387.02	  1071.17	  -700.66	 -1510.91	  -155.93	  1217.65	   115.87	  0
18:23:11.4136	  1154.14	 -1675.99	  -810.53	   219.44	  -494.38	  -142.19	  1514.63	   429.73	  0
18:23:11.4146	 -1620.48	  1757.81	  -577.07	  -783.06	 -1139.83	  -128.46	   925.25	   -50.35	  0
18:23:11.4325	    14.02	  -233.75	  -453.47	   878.91	   617.98	  -114.73	   679.49	  -238.04	  0
18:23:11.4325	 -1414.20	   507.83	   -41.20	 -1442.24	 -1661.97	  -100.99	   800.23	  -149.35	  0
18:23:11.4325	  -961.02	   -96.13	   933.84	  -865.46	   -82.40	   -87.26	  1047.14	    48.92	  0
18:23:11.4325	   137.62	 -1662.26	  -700.66	   137.04	  1016.24	   -73.53	 -1734.93	   660.90	  0
18:23:11.4386	   412.56	 -1456.26	   -68.66	 -1112.65	 -1277.45	   -59.80	 -1296.04	  1119.23	  0
18:23:11.4386	 -1537.80	  -741.86	   329.30	  1249.70	  1593.30	   -46.06	 -1071.45	  1239.68	  0
18:23:11.4386	  -150.49	  -522.14	   315.57	  -865.46	   260.93	   -32.33	 -1337.53	   893.50	  0
18:23:11.4782	 -1167.01	  -535.87	  1071.17	  -934.12	    96.13	   -30.33	   -42.63	   145.91	  0
18:23:11.4846	  1610.76	  1104.07	    12.87	   -62.37	   -60.08	   -31.19	   -52.64	   151.63	  0
18:23:11.4846	 -1153.85	   590.52	  -183.39	   982.48	  1657.96	 -1507.19	  -991.92	 -1087.19	  0
18:23:11.4846	   178.24	  -151.06	  -169.66	   892.93	  1672.84	   685.22	 -1695.16	  1384.74	  0
18:23:11.4846	 -1524.93	  -961.30	  -155.93	   373.08	  1233.10	  1744.94	  -467.49	  -343.04	  0
18:23:11.4896	  1016.24	  -659.18	  -142.19	  -294.11	   539.02	  -705.53	   126.46	 -1714.04	  0
18:23:11.4896	  -618.27	   288.39	  -128.46	  -190.26	   714.68	  -667.48	 -1457.98	   337.60	  0
18:23:11.4906	   191.97	   947.57	  -114.73	    62.08	   998.78	  -743.87	  1021.67	   951.00	  0
18:23:11.4906	  -165.08	  1126.10	  -100.99	   277.23	  1164.72	  1446.53	   860.31	    26.61	  0
18:23:11.4945	 -1332.67	  -260.93	   -87.26	   215.72	  1101.78	  -234.32	  1629.64	  -761.03	  0
18:23:11.4956	  -178.81	  -823.97	   -73.53	  -117.02	   719.26	    76.68	    -1.72	  -240.33	  0
18:23:11.4956	   906.09	  -549.32	   -59.80	  -942.99	  -168.80	   638.01	 -1493.45	  1227.09	  0
18:23:11.4956	  1661.68	  1112.37	   -46.06	 -1713.18	  -996.49	   307.85	 -1402.47	 -1233.39	  0
18:23:11.5006	   -27.47	   205.99	   -32.33	  1260.57	 -1693.44	  1704.31	  1599.88	 -1045.99	  0
18:23:11.5026	  -480.94	 -1730.63	   -18.60	 -1736.36	 -1367.57	  1275.73	  -694.94	     7.15	  0
18:23:11.5026	  1593.02	  1634.50	    -4.86	  -654.60	  -561.62	   888.92	   241.18	 -1257.71	  0
18:23:11.5026	  -741.86	  -164.80	  -210.86	   572.20	   541.59	  1287.46	   753.02	  1053.43	  0
18:23:11.5441	   233.17	 -1565.84	  -197.12	 -1434.23	 -1621.91	   -62.94	   568.49	  -895.50	  0
18:23:11.5441	   178.24	  1002.50	  -183.39	    93.56	  -206.28	   968.74	  -670.05	 -1477.15	  0
18:23:11.5441	  1071.17	  -411.99	  -169.66	  1153.85	   831.13	  1145.84	  -236.89	  -227.45	  0
18:23:11.5973	  -426.01	  1016.24	  -155.93	 -1620.20	  1730.63	   611.69	  -127.60	  1292.61	  0
18:23:11.6033	  -961.59	  -219.73	  -142.19	  -805.09	  -691.80	  1356.41	   880.34	   423.43	  0
18:23:11.6033	 -1153.85	 -1057.43	  -128.46	    29.75	   451.47	 -1659.97	 -1060.30	   938.13	  0
18:23:11.6033	   343.04	  -590.52	  -114.73	   374.22	  1044.56	  1413.35	  -209.71	   376.51	  0
18:23:11.6033	 -1195.05	   -41.20	  -100.99	   872.90	  1673.41	  1153.28	   464.34	  -785.06	  0
18:23:11.6092	  -233.46	  -892.64	   -87.26	  1336.38	 -1285.46	 -1238.25	   716.11	  1258.28	  0
18:23:11.6092	   370.50	  1538.37	   -73.53	  1103.50	 -1406.48	   227.74	   106.14	  -703.81	  0
18:23:11.6092	   837.71	  1249.98	   -59.80	  1044.27	 -1251.70	  1286.89	  -768.76	  1328.66	  0
18:23:11.6092	 -1483.44	  1304.91	   -46.06	  1679.14	  -357.63	 -1149.56	  -566.48	 -1378.16	  0
18:23:11.6147	  1634.50	 -1565.84	   -32.33	  -430.87	  1371.00	  1348.69	 -1490.88	   -18.31	  0
18:23:11.6157	   150.78	  -260.93	   -18.60	  1034.26	  -506.69	   984.19	  -961.02	  -751.30	  0
18:23:11.6157	 -1126.10	    -4.86	  -929.83	  1199.34	  1646.81	 -1153.28	   208.28	  1159.57	  0
18:23:11.6157	   -11.16	    -2.00	    38.34	    36.05	   197.41	     8.87	    28.61	     8.01	  0
18:23:11.6215	    -4.01	     4.86	    40.91	    38.05	   170.52	    13.73	    28.32	     8.87	  0
18:23:11.6215	    -1.72	     6.58	    40.91	    37.19	   156.50	    13.73	    26.32	     7.44	  0
18:23:11.6215	    -0.57	     7.72	    39.48	    38.62	   147.34	    12.87	    24.03	     5.72	  0
18:23:11.6215	    -2.29	     6.29	    36.34	    38.05	   137.04	     9.16	    18.31	     0.57	  0
18:23:11.6245	    -6.29	     2.00	    30.90	    32.90	   140.76	     2.86	    11.16	    -6.58	  0
18:23:11.6245	    -8.87	    -1.14	    21.46	    26.89	   137.04	    -1.72	     5.15	   -12.87	  0
18:23:11.6245	   -10.59	    -4.01	     7.72	    10.59	   135.90	    -5.15	    -5.15	   -21.46	  0
18:23:11.6245	   -12.59	    -6.87	     7.44	     6.87	   148.49	    -6.87	    -3.15	   -22.03	  0
18:23:11.6285	   -12.02	    -6.29	     8.01	    19.45	   170.80	    -5.44	     2.29	   -17.17	  0
18:23:11.6285	   -12.59	    -6.87	     6.87	    32.62	   190.83	    -3.72	     4.58	   -13.45	  0
18:23:11.6285	   -11.44	    -6.01	     7.44	    46.92	   189.97	    -0.29	    10.87	    -6.87	  0
18:23:11.6285	   -10.30	    -4.86	     9.44	    60.65	   172.81	     2.29	    16.88	    -1.14	  0
18:23:11.6344	   -12.30	    -7.44	    10.59	    68.95	   163.36	     0.86	    19.17	     0.57	  0
18:23:11.6344	   -17.17	   -12.59	    11.73	    70.95	   171.38	    -3.43	    19.74	    -1.14	  0
18:23:11.6487	   -21.46	   -16.88	    12.59	    72.38	   181.39	    -7.44	    19.74	    -2.86	  0
18:23:11.6487	   -27.18	   -23.17	    12.59	    71.24	   193.98	   -14.31	    15.74	    -7.44	  0
18:23:11.6533	   -32.90	   -28.61	    12.02	    70.10	   214.58	   -20.89	    10.59	   -13.16	  0
18:23:11.6533	   -38.05	   -33.47	    12.30	    65.52	   231.17	   -27.75	     2.57	   -21.46	  0
18:23:11.6533	   -39.20	   -34.05	    14.02	    62.08	   248.62	   -30.61	    -2.29	   -26.32	  0
18:23:11.6533	   -38.91	   -32.90	    14.59	    58.65	   257.78	   -31.47	    -5.44	   -29.47	  0
18:23:11.6565	   -36.91	   -30.61	    14.59	    56.36	   253.20	   -29.75	    -7.44	   -30.33	  0
18:23:11.6565	   -34.05	   -27.18	    14.59	    58.36	   246.62	   -26.89	    -7.72	   -29.18	  0
18:23:11.6565	   -34.33	   -27.18	     8.87	    58.94	   250.34	   -26.32	    -9.16	   -29.18	  0
18:23:11.6565	   -34.33	   -26.89	    10.87	    68.95	   252.63	   -25.18	    -5.15	   -26.32	  0
18:23:11.6623	   -33.47	   -25.75	     3.15	    68.38	   241.47	   -23.46	    -7.15	   -27.75	  0
18:23:11.6623	   -35.19	   -27.47	    -5.44	    55.79	   226.31	   -24.03	    -9.16	   -31.19	  0
18:23:11.6623	   -36.91	   -29.47	    -9.44	    46.63	   231.46	   -24.89	    -7.72	   -32.04	  0
18:23:11.6623	   -38.62	   -31.76	   -10.01	    38.62	   248.34	   -26.32	    -7.15	   -34.33	  0
18:23:11.6643	   -39.20	   -33.47	    -9.44	    30.90	   257.78	   -27.18	    -6.87	   -34.33	  0
18:23:11.6643	   -35.76	   -31.47	    -6.87	    25.75	   249.48	   -24.60	    -5.72	   -33.76	  0
18:23:11.6728	   -32.62	   -29.75	    -4.01	    17.17	   226.59	   -22.89	    -5.72	   -33.47	  0
18:23:11.6738	   -28.90	   -26.89	    -5.72	     0.00	   199.13	   -20.03	   -10.01	   -34.33	  0
18:23:11.6771	   -24.03	   -23.17	    -6.87	   -23.46	   170.23	   -15.16	   -12.30	   -33.47	  0
18:23:11.6771	   -24.32	   -24.03	     3.43	   -22.60	   157.36	   -14.59	    -6.29	   -28.61	  0
18:23:11.6771	   -26.61	   -25.75	     7.72	     0.00	   163.36	   -15.74	     0.57	   -22.03	  0
18:23:11.6771	   -28.61	   -27.75	     1.43	    13.73	   157.07	   -16.59	     1.72	   -19.45	  0
18:23:11.6831	   -30.90	   -30.33	    -5.44	    17.74	   156.21	   -18.31	    -0.57	   -20.03	  0
18:23:11.6831	   -32.62	   -32.04	   -12.02	    16.59	   159.65	   -19.45	    -2.57	   -20.60	  0
18:23:11.6986	 -1318.36	 -1125.81	   617.98	   219.73	   370.79	  -782.78	   -73.53	   555.04	  0
18:23:11.6986	 -1428.22	  1525.21	     0.00	    68.66	 -1716.90	   535.58	   -59.80	   580.22	  0
18:23:11.7043	  -782.78	   220.30	  1675.70	 -1661.97	  1565.84	  -521.85	   -46.06	   759.60	  0
18:23:11.7043	 -1332.38	  -782.20	 -1318.65	   -96.13	  -151.06	   439.45	   -32.33	   747.87	  0
18:23:11.7043	  1716.90	   440.03	   137.04	 -1332.38	 -1538.37	   357.06	   -18.60	    94.41	  0
18:23:11.7043	  -851.44	   975.61	  1263.43	   782.78	  -398.25	   425.72	    -4.86	 -1349.83	  0
18:23:11.7099	  1579.29	  -438.59	   947.57	  -659.18	  1345.83	  -247.19	  -210.86	   969.03	  0
18:23:11.7099	  -247.19	  1181.89	   714.11	  -824.26	 -1387.31	 -1277.45	  -197.12	   -55.79	  0
18:23:11.7109	 -1153.85	  -397.40	 -1703.17	   -96.13	  1716.61	   920.11	  -183.39	 -1346.68	  0
18:23:11.7109	 -1249.98	   330.45	 -1483.44	  1071.17	   219.44	  -494.38	  -169.66	   502.11	  0
18:23:11.7162	   246.91	  1663.11	  -947.86	    68.38	  -247.19	 -1442.24	  -155.93	 -1027.39	  0
18:23:11.7162	  1496.89	  -191.12	   -13.73	   769.04	  -247.48	   411.99	  -142.19	  1498.89	  0
18:23:11.7162	    13.16	  -919.25	 -1030.26	     0.00	 -1249.98	 -1195.05	  -128.46	   642.30	  0
18:23:11.7340	  1730.35	  -713.25	   700.09	  1716.61	   164.51	 -1524.64	  -114.73	  -680.64	  0
18:23:11.7391	   -96.42	  1525.50	    40.91	  -494.67	  -741.86	  -714.11	  -100.99	  1435.09	  0
18:23:11.7391	  1249.41	  1731.49	  -686.93	   -41.20	  -851.73	 -1167.30	   -87.26	   569.92	  0
18:23:11.7391	 -1360.13	  -466.06	 -1098.92	   329.30	   246.91	  1634.50	   -73.53	   731.28	  0
18:23:11.7589	  -288.68	  -850.58	   -27.75	   906.09	   864.89	 -1455.98	   -59.80	   918.39	  0
18:23:11.7631	   232.89	  1594.16	  1139.55	 -1662.26	  -618.27	 -1126.10	   -46.06	  1136.40	  0
18:23:11.7631	  -137.62	   -12.87	   205.71	  1015.95	 -1511.19	 -1332.38	   -32.33	   477.50	  0
18:23:11.8129	   961.02	  1745.22	  -549.60	  -700.66	  -879.48	 -1689.43	   -18.60	  -554.75	  0
18:23:11.8129	  1688.86	  -878.33	   -14.02	  -329.88	 -1552.39	  1112.37	    -4.86	  1673.70	  0
18:23:11.8179	  -563.62	 -1194.19	  1290.61	   494.10	   329.02	   851.44	  -210.86	  1134.40	  0
18:23:11.8179	  1235.68	    82.68	 -1634.79	  -288.68	   741.29	  -247.19	  -197.12	   694.08	  0
18:23:11.8179	  1304.34	  -727.56	 -1346.40	 -1497.46	   246.62	 -1084.90	  -183.39	   208.57	  0
18:23:11.8179	   -14.02	  -562.76	 -1058.01	   425.15	  1469.14	   357.06	  -169.66	   674.92	  0
18:23:11.8238	   809.67	   700.66	  1441.67	 -1689.72	   383.95	    41.20	  -155.93	  1017.09	  0
18:23:11.8238	   713.54	   906.66	   -82.68	 -1401.33	  1633.93	  1483.44	  -142.19	   722.98	  0
18:23:11.8238	  -426.29	    41.48	 -1264.00	  -467.21	  1331.81	  1579.57	  -128.46	   573.64	  0
18:23:11.8238	 -1016.81	   618.27	 -1675.99	  -714.40	 -1387.60	  1236.25	  -114.73	  1548.39	  0
18:23:11.8294	  1125.81	   714.68	 -1167.87	    26.89	  -948.14	 -1332.38	  -100.99	  -183.11	  0
18:23:11.8294	   356.48	   989.34	  -961.59	  -453.47	  -178.81	  -727.84	   -87.26	 -1622.77	  0
18:23:11.8294	   727.56	  -617.41	   164.51	 -1524.93	 -1744.65	  -975.04	   -73.53	   -80.11	  0
18:23:11.8294	   466.35	  -727.56	   631.43	  -796.80	  1386.74	   398.25	   -59.80	  1554.11	  0
18:23:11.8348	  1496.60	  1305.20	  1304.63	 -1126.39	  1647.95	   -27.47	   -46.06	   107.29	  0
18:23:11.8348	  -302.41	   123.88	  -453.47	   809.96	   370.50	   384.52	   -32.33	 -1263.14	  0
18:23:11.8348	  1524.35	    14.02	  -796.80	   906.37	   191.97	  -769.04	   -18.60	  1477.15	  0
18:23:11.8348	   535.30	  1634.79	   700.38	  1016.24	  1620.48	   439.45	    -4.86	  -502.40	  0
18:23:11.8410	  -783.06	 -1524.07	  -384.52	 -1359.84	  -357.34	  1648.24	  -210.86	   436.02	  0
18:23:11.8410	  -618.27	 -1757.53	   -54.93	  1345.83	 -1730.92	    27.47	  -197.12	   784.78	  0
18:23:11.8410	   851.15	 -1070.88	 -1524.64	   906.37	    27.18	 -1016.24	  -183.39	   964.74	  0
18:23:11.8410	   755.02	   948.14	 -1634.50	  1744.37	  1565.55	 -1249.98	  -169.66	   615.98	  0
18:23:11.8460	  -851.73	  1401.33	  -384.52	   425.43	  -192.26	  -109.86	  -155.93	   107.00	  0
18:23:11.8460	   603.96	  1744.65	  -370.79	 -1195.05	  1428.22	  1002.50	  -142.19	    19.74	  0
18:23:11.8460	  -837.99	 -1579.00	   219.44	  1332.09	  -384.81	  -521.85	  -128.46	   -26.89	  0
18:23:11.8460	  -975.32	  1483.73	   975.04	   494.10	  -535.87	  1552.11	  -114.73	   -54.93	  0
18:23:11.8520	   494.10	  -906.09	  1496.89	 -1524.64	  -288.68	  1277.45	  -100.99	  -749.02	  0
18:23:11.8633	  -371.07	 -1524.35	 -1030.26	   741.58	  -632.00	 -1593.30	   -87.26	 -1599.60	  0
18:23:11.8633	   150.78	 -1125.81	  1455.69	  1208.50	  -947.86	 -1332.38	   -73.53	   969.89	  0
18:23:11.8643	   -13.73	  1016.81	  1524.35	   713.83	  -261.21	  1497.17	   -59.80	   391.10	  0
18:23:11.8698	   480.37	  -892.35	  -343.61	  -288.68	  -261.21	  -123.60	   -46.06	  -161.08	  0
18:23:11.8698	   356.77	   590.80	   782.49	  1661.68	  1221.94	  1634.50	   -32.33	 -1098.35	  0
18:23:11.8698	 -1730.92	 -1084.61	  1290.89	   178.24	  1318.07	   823.97	   -18.60	   990.77	  0
18:23:11.8698	    -0.29	 -1414.20	   -82.40	 -1428.80	   535.30	  -851.44	    -4.86	  -727.84	  0
18:23:11.8747	  1235.68	  -919.82	   137.04	   397.97	 -1236.53	  -604.25	  -210.86	 -1690.58	  0
18:23:11.8757	  -961.88	  -562.48	  1620.48	 -1236.53	  1716.61	  -686.65	  -197.12	 -1729.20	  0
18:23:11.8757	  1592.73	  -809.67	  1675.42	  -769.33	  -261.21	  -576.78	  -183.39	 -1607.04	  0
18:23:11.8757	  -206.57	   865.75	  -261.21	   274.37	  1386.74	  1016.24	  -169.66	  1134.97	  0
18:23:11.8814	 -1497.75	  -686.07	  -618.27	  1194.48	 -1593.59	   247.19	  -155.93	   797.65	  0
18:23:11.8814	 -1044.56	    96.70	  1235.96	   -68.95	  -961.88	 -1277.45	  -142.19	   534.44	  0
18:23:11.8814	 -1442.81	 -1564.98	  1015.95	  -673.20	   837.42	   920.11	  -128.46	   517.56	  0
18:23:11.8814	    54.07	 -1317.50	   645.16	  -700.66	  1427.94	   741.58	  -114.73	    93.84	  0
18:23:11.8872	  -234.03	 -1729.49	 -1566.12	  -920.39	   274.09	 -1167.30	  -100.99	  -573.35	  0
18:23:11.8933	  1455.12	  -932.69	  -261.21	   576.50	    36.62	    29.75	    28.04	    -3.72	  0
18:23:11.8933	 -1359.84	   398.25	 -1222.52	   -46.06	  -906.94	   839.14	   -91.55	   576.50	  0
18:23:11.8933	   796.51	  1112.37	  -645.45	   -32.33	  -203.42	  1634.22	 -1374.72	 -1167.30	  0
18:23:11.8988	  -576.78	  -178.53	   975.04	   -18.60	   832.27	  -854.02	   -95.56	    18.31	  0
18:23:11.8988	   810.24	  -466.92	    -4.86	   -27.75	 -1510.62	   -48.07	  -854.02	  -877.76	  0
18:23:11.8988	     0.00	  -210.86	 -1686.29	   605.68	  -183.39	   386.52	   352.19	  1015.66	  0
18:23:11.8988	    96.13	  -197.12	   749.59	  -454.90	 -1186.75	  -241.18	   212.86	  -444.89	  0
18:23:11.9236	  -590.52	  -183.39	   393.96	  -884.06	  1478.29	    90.12	  1731.49	  -932.12	  0
18:23:11.9236	  -631.71	  -169.66	    52.93	 -1242.54	  1718.33	  1140.98	    56.65	 -1523.21	  0
18:23:11.9236	    68.66	  -155.93	 -1404.48	   950.43	   131.03	   837.71	   882.34	   463.77	  0
18:23:11.9236	   535.58	  -142.19	    73.81	 -1029.97	   486.37	  -818.54	  -852.01	 -1482.30	  0
18:23:11.9296	   837.71	  -128.46	  1356.13	   279.52	  -301.84	 -1043.99	  -628.28	  -115.87	  0
18:23:11.9296	   769.04	  -114.73	 -1615.05	   870.04	 -1417.64	  1174.16	    61.51	   699.52	  0
18:23:11.9296	 -1661.97	  -100.99	   285.24	  -713.54	  -793.93	   679.49	  -457.76	  -573.35	  0
18:23:11.9296	   686.65	   -87.26	  -282.67	 -1276.88	  1694.01	 -1376.15	  1366.71	  -584.22	  0
18:23:11.9353	  -782.78	   -73.53	 -1712.32	   835.42	  1025.96	   636.29	  -156.21	 -1394.46	  0
18:23:11.9353	   370.79	   -59.80	  -202.56	 -1377.01	  1391.32	  1121.24	   430.01	   230.88	  0
18:23:11.9353	  -494.38	   -46.06	  1431.37	   171.66	 -1003.08	  1009.94	   562.76	 -1576.42	  0
18:23:11.9353	   755.31	   -32.33	   330.73	  -880.05	 -1542.38	 -1173.31	   182.82	   997.07	  0
18:23:11.9413	 -1744.37	   -18.60	  -992.49	  1362.71	   154.21	  1414.78	   -29.18	   -39.48	  0
18:23:11.9413	  -343.32	    -4.86	   600.81	  -576.50	   388.53	  1477.15	  -581.93	 -1746.37	  0
18:23:11.9428	  -700.38	  -210.86	  -351.62	 -1667.69	   490.38	 -1208.78	   350.19	   743.58	  0
18:23:11.9428	  1373.58	  -197.12	  -376.22	 -1717.76	  -317.29	   144.20	 -1609.04	   595.38	  0
18:23:11.9478	   -54.93	  -183.39	  -549.60	  1651.38	   112.72	  -512.41	   124.74	   187.97	  0
18:23:11.9488	   480.65	  -169.66	  -877.48	  1315.50	   228.31	 -1070.60	   317.29	  -334.45	  0
18:23:11.9677	  -357.06	  -155.93	  -516.99	  1607.61	   888.35	  -779.92	   204.56	    30.04	  0
18:23:11.9677	 -1620.77	  -142.19	   723.84	  -872.61	 -1757.24	   306.70	  -289.54	  1250.55	  0
18:23:12.0245	 -1249.98	  -128.46	 -1415.35	   458.34	   459.19	  1718.05	  1690.58	  -958.44	  0
18:23:12.0245	  -398.25	  -114.73	  -590.80	  1201.34	  -966.74	  1412.20	  -719.26	  -187.68	  0
18:23:12.0245	  -466.92	  -100.99	  -516.70	  1159.57	  1317.50	 -1211.93	 -1597.31	    58.36	  0
18:23:12.0245	 -1689.43	   -87.26	  -811.39	   813.96	  -947.57	    14.59	  1022.53	  -247.76	  0
18:23:12.0296	 -1387.31	   -73.53	 -1000.50	   617.12	 -1182.18	 -1260.57	 -1700.02	  -633.72	  0
18:23:12.0296	    13.73	   -59.80	  -535.30	  1033.12	  1662.83	  -180.53	  -809.67	  -364.21	  0
